system:index,COUNTRY,EVI,GID_0,NDVI,SAMPLE_1,file_date,image_date,sza,time,vza,xco2,xco2_qual,xco2_sigma,.geo
2020_12_02_0000000000000000003d_0,Vietnam,282,VNM,297,3.0,2020/01/18,2020-12-02,39.345467,2020/01/18 06:03:19.948,30.858978,413.02673,0.0,0.42309818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9334903920989,14.885137497094137]}"
2020_12_02_0000000000000000003e_0,Vietnam,177,VNM,181,3.0,2020/01/18,2020-12-02,39.33905,2020/01/18 06:03:19.975,30.918201,413.42468,0.0,0.4256767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93825224640807,14.876144291171538]}"
2020_12_02_0000000000000000003f_0,Vietnam,783,VNM,903,3.0,2020/01/18,2020-12-02,39.31943,2020/01/18 06:03:20.056,31.100891,413.3314,0.0,0.45395863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.95732253251437,14.840171467481147]}"
2020_12_02_00000000000000000040_0,Vietnam,739,VNM,839,3.0,2020/01/18,2020-12-02,39.312683,2020/01/18 06:03:20.083,31.163815,412.28854,0.0,0.5157216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.96209582215057,14.831178261558549]}"
2020_12_02_00000000000000000041_0,Vietnam,142,VNM,145,3.0,2020/01/18,2020-12-02,39.372948,2020/01/18 06:03:20.228,30.756638,413.22968,0.0,0.44379717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.91446583839877,14.921110320784528]}"
2020_12_02_00000000000000000042_0,Vietnam,209,VNM,219,3.0,2020/01/18,2020-12-02,39.366802,2020/01/18 06:03:20.255,30.81326,413.89896,0.0,0.42486572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.91921854764786,14.912117114861928]}"
2020_12_02_00000000000000000043_0,Vietnam,223,VNM,232,3.0,2020/01/18,2020-12-02,39.360535,2020/01/18 06:03:20.282,30.871233,412.93463,0.0,0.42251128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.92397354289619,14.903123908939333]}"
2020_12_02_00000000000000000044_0,Vietnam,558,VNM,748,3.0,2020/01/18,2020-12-02,39.3345,2020/01/18 06:03:20.389,31.113146,413.657,0.0,0.42587578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9477828153308,14.858157879326344]}"
2020_12_02_00000000000000000045_0,Vietnam,412,VNM,424,3.0,2020/01/18,2020-12-02,39.38805,2020/01/18 06:03:20.562,30.768854,413.02927,0.0,0.4934743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90496727719169,14.939096732629725]}"
2020_12_02_00000000000000000046_0,Vietnam,401,VNM,401,3.0,2020/01/18,2020-12-02,39.381893,2020/01/18 06:03:20.588,30.825485,411.32718,0.0,0.480536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90971541497221,14.930103526707127]}"
2020_12_02_00000000000000000047_0,Vietnam,282,VNM,297,3.0,2020/01/18,2020-12-02,39.356266,2020/01/18 06:03:20.696,31.063265,413.35934,0.0,0.44054568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.9334903920989,14.885137497094137]}"
2020_12_02_00000000000000000048_0,Vietnam,177,VNM,181,3.0,2020/01/18,2020-12-02,39.34963,2020/01/18 06:03:20.723,31.125153,412.36057,0.0,0.44853777,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.94755733031107,14.876144291171538]}"
2020_12_02_00000000000000000049_0,Vietnam,390,VNM,387,3.0,2020/01/18,2020-12-02,39.34285,2020/01/18 06:03:20.749,31.188065,412.07355,0.0,0.4549878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.95232108349236,14.867151085248942]}"
2020_12_02_0000000000000000004a_0,Vietnam,337,VNM,320,3.0,2020/01/18,2020-12-02,39.403206,2020/01/18 06:03:20.895,30.78055,412.62283,0.0,0.4540937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90478644407526,14.957083144474918]}"
2020_12_02_0000000000000000004b_0,Vietnam,353,VNM,380,3.0,2020/01/18,2020-12-02,39.39079,2020/01/18 06:03:20.948,30.895067,412.7135,0.0,0.4789769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.91427508327888,14.939096732629725]}"
2020_12_02_0000000000000000004c_0,Vietnam,651,VNM,769,3.0,2020/01/18,2020-12-02,39.371433,2020/01/18 06:03:21.029,31.07489,412.4084,0.0,0.51052296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93327979187895,14.903123908939333]}"
2020_12_02_0000000000000000004d_0,Vietnam,191,VNM,180,3.0,2020/01/18,2020-12-02,39.36479,2020/01/18 06:03:21.056,31.136782,412.20212,0.0,0.44751567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.93803668468195,14.894130703016735]}"
2020_12_02_0000000000000000004e_0,Vietnam,166,VNM,169,3.0,2020/01/18,2020-12-02,39.358044,2020/01/18 06:03:21.083,31.199665,412.72507,0.0,0.45770875,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.94279586410018,14.885137497094137]}"
2020_12_02_0000000000000000004f_0,Vietnam,439,VNM,454,3.0,2020/01/18,2020-12-02,39.412254,2020/01/18 06:03:21.255,30.84872,412.82755,0.0,0.4391199,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90004555263171,14.966076350397516]}"
2020_12_02_00000000000000000050_0,Vietnam,909,VNM,1328,3.0,2020/01/18,2020-12-02,39.433563,2020/01/18 06:03:21.562,30.803757,412.24515,0.0,0.51195264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.89514673843411,14.99305596816531]}"
2020_12_02_00000000000000000051_0,Vietnam,620,VNM,638,3.0,2020/01/18,2020-12-02,39.421234,2020/01/18 06:03:21.615,30.918226,412.70944,0.0,0.43369573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90461631377609,14.975069556320117]}"
2020_12_02_00000000000000000052_0,Vietnam,820,VNM,1289,3.0,2020/01/18,2020-12-02,39.466316,2020/01/18 06:03:22.615,30.956312,413.31268,0.0,0.4905266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.89485844005567,15.029028791855701]}"
2020_12_02_00000000000000000053_0,Vietnam,2081,VNM,3040,3.0,2020/01/18,2020-12-02,39.493904,2020/01/18 06:03:22.895,30.853384,412.86176,0.0,0.48405063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.87598639882876,15.065001615546091]}"
2020_12_02_00000000000000000054_0,Vietnam,843,VNM,1174,3.0,2020/01/18,2020-12-02,39.50911,2020/01/18 06:03:23.228,30.864965,411.91537,0.0,0.4977976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.86656408339286,15.08298802739129]}"
2020_12_02_00000000000000000055_0,Vietnam,1297,VNM,1568,3.0,2020/01/18,2020-12-02,39.47727,2020/01/18 06:03:23.363,31.159452,412.6029,0.0,0.4669441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.89944911276963,15.0380219977783]}"
2020_12_02_00000000000000000056_0,Vietnam,1395,VNM,1754,3.0,2020/01/18,2020-12-02,39.524303,2020/01/18 06:03:23.562,30.876558,412.56125,0.0,0.51473933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.86646576788074,15.100974439236483]}"
2020_12_02_00000000000000000057_0,Vietnam,1386,VNM,2423,3.0,2020/01/18,2020-12-02,39.49248,2020/01/18 06:03:23.696,31.170826,412.87396,0.0,0.5103065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.8993267738642,15.056008409623496]}"
2020_12_02_00000000000000000058_0,Vietnam,1921,VNM,2557,3.0,2020/01/18,2020-12-02,39.533478,2020/01/18 06:03:23.921,30.94389,412.81308,0.0,0.45869917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.86176299747018,15.109967645159081]}"
2020_12_02_00000000000000000059_0,Vietnam,1033,VNM,1365,3.0,2020/01/18,2020-12-02,39.514324,2020/01/18 06:03:24.002,31.120655,412.3736,0.0,0.44039688,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.88519223629783,15.08298802739129]}"
2020_12_02_0000000000000000005a_0,Vietnam,1394,VNM,2154,3.0,2020/01/18,2020-12-02,39.50111,2020/01/18 06:03:24.056,31.243416,412.76056,0.0,0.5014403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.90392626577481,15.065001615546091]}"
2020_12_02_0000000000000000005b_0,Vietnam,1436,VNM,1733,3.0,2020/01/18,2020-12-02,39.54247,2020/01/18 06:03:24.282,31.012531,412.98227,0.0,0.4467349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.86637816509356,15.11896085108168]}"
2020_12_02_0000000000000000005c_0,Vietnam,798,VNM,1045,3.0,2020/01/18,2020-12-02,39.538372,2020/01/18 06:03:24.696,31.203194,412.53867,0.0,0.48926926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.88039351672887,15.109967645159081]}"
2020_12_02_0000000000000000005d_0,Vietnam,1120,VNM,1394,3.0,2020/01/18,2020-12-02,39.688217,2020/01/18 06:03:27.642,31.187672,413.80975,0.0,0.470528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.8287973007455,15.298824969533635]}"
2020_12_02_0000000000000000005e_0,Vietnam,696,VNM,739,3.0,2020/01/18,2020-12-02,39.681767,2020/01/18 06:03:27.669,31.24738,413.27347,0.0,0.47219682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.82878087736518,15.280838557688442]}"
2020_12_02_0000000000000000005f_0,Vietnam,956,VNM,1246,3.0,2020/01/18,2020-12-02,39.74922,2020/01/18 06:03:28.975,31.233225,411.48145,0.0,0.5167913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.8103166593887,15.370770616914417]}"
2020_12_02_00000000000000000060_0,Vietnam,2165,VNM,1858,3.0,2020/01/18,2020-12-02,39.783375,2020/01/18 06:03:30.416,31.526167,412.22894,0.0,0.50904536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.81508740954963,15.39775023468221]}"
2020_12_02_00000000000000000061_0,Vietnam,1720,VNM,3133,3.0,2020/01/30,2020-12-02,33.22467,2020/01/30 06:25:51.255,0.40445456,415.88016,0.0,0.69548565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.16372131400418,9.39928188430948]}"
2020_12_02_00000000000000000062_0,Vietnam,2806,VNM,5526,3.0,2020/01/30,2020-12-02,33.28962,2020/01/30 06:25:52.975,0.17873229,412.2238,0.0,0.6734831,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15218795978747,9.480220737612857]}"
2020_12_02_00000000000000000063_0,Vietnam,2112,VNM,4416,3.0,2020/01/30,2020-12-02,33.30063,2020/01/30 06:25:53.749,0.2960181,414.45505,0.0,0.6369126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1640896203317,9.489213943535455]}"
2020_12_02_00000000000000000064_0,Vietnam,3851,VNM,7390,3.0,2020/01/30,2020-12-02,33.34731,2020/01/30 06:25:53.895,0.51038176,414.27417,0.0,0.5950608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12542837371363,9.570152796838835]}"
2020_12_02_00000000000000000065_0,Vietnam,2639,VNM,5436,3.0,2020/01/30,2020-12-02,33.334015,2020/01/30 06:25:53.975,0.17761566,413.96,0.0,0.606951,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13525415538933,9.543173179071042]}"
2020_12_02_00000000000000000066_0,Vietnam,3951,VNM,7026,3.0,2020/01/30,2020-12-02,33.31542,2020/01/30 06:25:54.083,0.2964291,413.31314,0.0,0.63228154,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15142886619024,9.507200355380652]}"
2020_12_02_00000000000000000067_0,Vietnam,3522,VNM,6796,3.0,2020/01/30,2020-12-02,33.362103,2020/01/30 06:25:54.228,0.5099639,413.51282,0.0,0.536271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1219302652793,9.588139208684032]}"
2020_12_02_00000000000000000068_0,Vietnam,3765,VNM,7073,3.0,2020/01/30,2020-12-02,33.357754,2020/01/30 06:25:54.255,0.39787424,413.44867,0.0,0.6175776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12823824570737,9.579146002761433]}"
2020_12_02_00000000000000000069_0,Vietnam,3768,VNM,6847,3.0,2020/01/30,2020-12-02,33.34881,2020/01/30 06:25:54.309,0.17722724,413.80008,0.0,0.5861565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13174115655146,9.561159590916239]}"
2020_12_02_0000000000000000006a_0,Vietnam,5795,VNM,8704,3.0,2020/01/30,2020-12-02,33.334976,2020/01/30 06:25:54.389,0.18810661,413.80646,0.0,0.54097676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1506931917756,9.534179973148444]}"
2020_12_02_0000000000000000006b_0,Vietnam,5713,VNM,8562,3.0,2020/01/30,2020-12-02,33.330215,2020/01/30 06:25:54.416,0.29679117,413.46497,0.0,0.609111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14789617124241,9.525186767225847]}"
2020_12_02_0000000000000000006c_0,Vietnam,3942,VNM,6697,3.0,2020/01/30,2020-12-02,33.3769,2020/01/30 06:25:54.562,0.51018703,413.54523,0.0,0.5670057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11844224438452,9.606125620529228]}"
2020_12_02_0000000000000000006d_0,Vietnam,4463,VNM,7304,3.0,2020/01/30,2020-12-02,33.372555,2020/01/30 06:25:54.588,0.3981863,412.53677,0.0,0.5818281,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11562456490698,9.59713241460663]}"
2020_12_02_0000000000000000006e_0,Vietnam,3522,VNM,6796,3.0,2020/01/30,2020-12-02,33.36812,2020/01/30 06:25:54.615,0.28660095,413.3988,0.0,0.49761462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1219302652793,9.588139208684032]}"
2020_12_02_0000000000000000006f_0,Vietnam,3224,VNM,6023,3.0,2020/01/30,2020-12-02,33.34978,2020/01/30 06:25:54.723,0.18692043,414.83203,0.0,0.5160818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13805622027101,9.55216638499364]}"
2020_12_02_00000000000000000070_0,Vietnam,4125,VNM,7148,3.0,2020/01/30,2020-12-02,33.34502,2020/01/30 06:25:54.749,0.29559433,413.6003,0.0,0.603185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14437356522731,9.543173179071042]}"
2020_12_02_00000000000000000071_0,Vietnam,4251,VNM,7100,3.0,2020/01/30,2020-12-02,33.37389,2020/01/30 06:25:55.002,0.08367203,412.84714,0.0,0.5202138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13386628083241,9.59713241460663]}"
2020_12_02_00000000000000000072_0,Vietnam,3682,VNM,6578,3.0,2020/01/30,2020-12-02,33.364594,2020/01/30 06:25:55.056,0.18566167,412.88522,0.0,0.6067248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.13735862001192,9.579146002761433]}"
2020_12_02_00000000000000000073_0,Vietnam,3703,VNM,7010,3.0,2020/01/30,2020-12-02,33.35983,2020/01/30 06:25:55.083,0.29440245,413.38828,0.0,0.6091332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14366863937715,9.570152796838835]}"
2020_12_02_00000000000000000074_0,Vietnam,5359,VNM,7471,3.0,2020/01/30,2020-12-02,33.40652,2020/01/30 06:25:55.228,0.51208454,413.51437,0.0,0.5446748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.10520516795721,9.651091650142217]}"
2020_12_02_00000000000000000075_0,Vietnam,4637,VNM,7502,3.0,2020/01/30,2020-12-02,33.388706,2020/01/30 06:25:55.336,0.08373005,412.5625,0.0,0.5330452,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12126268805609,9.615118826451825]}"
2020_12_02_00000000000000000076_0,Vietnam,5549,VNM,8002,3.0,2020/01/30,2020-12-02,33.42137,2020/01/30 06:25:55.562,0.51311743,413.1745,0.0,0.6104071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.10175220991128,9.669078061987411]}"
2020_12_02_00000000000000000077_0,Vietnam,3390,VNM,5889,3.0,2020/01/30,2020-12-02,33.412605,2020/01/30 06:25:55.615,0.28929704,412.96033,0.0,0.53676367,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11432748259672,9.651091650142217]}"
2020_12_02_00000000000000000078_0,Vietnam,5744,VNM,8268,3.0,2020/01/30,2020-12-02,33.404434,2020/01/30 06:25:56.083,0.29096636,412.04742,0.0,0.5917551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12408589628103,9.624112032374423]}"
2020_12_02_00000000000000000079_0,Vietnam,4046,VNM,6615,3.0,2020/01/30,2020-12-02,42.313313,2020/01/30 06:29:01.282,0.35133523,413.15494,0.0,0.6521822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60068359647812,20.865619435621674]}"
2020_12_02_0000000000000000007a_0,Vietnam,4046,VNM,6615,3.0,2020/01/30,2020-12-02,42.321365,2020/01/30 06:29:01.669,0.15933757,413.0078,0.0,0.60963655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.60068359647812,20.865619435621674]}"
2020_12_02_0000000000000000007b_0,Vietnam,1365,VNM,3837,3.0,2020/02/01,2020-12-02,32.73705,2020/02/01 06:14:31.615,25.668335,413.05722,0.0,0.68112504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.980457940125,10.712289949008758]}"
2020_12_02_0000000000000000007c_0,Vietnam,3843,VNM,6549,3.0,2020/02/17,2020-12-02,31.690897,2020/02/17 06:14:52.948,0.31335157,412.81387,0.0,0.45751727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.29110278589063,13.68904110938863]}"
2020_12_02_0000000000000000007d_0,Vietnam,3580,VNM,6307,3.0,2020/02/17,2020-12-02,31.714254,2020/02/17 06:14:53.228,0.537874,412.59433,0.0,0.548145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.27991440439212,13.72501393307902]}"
2020_12_02_0000000000000000007e_0,Vietnam,2225,VNM,7259,3.0,2020/02/17,2020-12-02,31.709904,2020/02/17 06:14:53.255,0.42602286,413.3645,0.0,0.5300969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.28502211798164,13.716020727156423]}"
2020_12_02_0000000000000000007f_0,Vietnam,4320,VNM,7655,3.0,2020/02/17,2020-12-02,31.798231,2020/02/17 06:14:55.669,0.11146609,414.69296,0.0,0.48146763,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.26510845084073,13.832932404150194]}"
2020_12_02_00000000000000000080_0,Vietnam,4048,VNM,7779,3.0,2020/02/17,2020-12-02,31.827509,2020/02/17 06:14:56.336,0.114394434,413.95886,0.0,0.4489582,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.25407995711493,13.868905227840585]}"
2020_12_02_00000000000000000081_0,Vietnam,3224,VNM,6268,3.0,2020/02/17,2020-12-02,31.885027,2020/02/17 06:14:57.255,0.43733817,413.60736,0.0,0.50964755,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.23131391150338,13.958837287066563]}"
2020_12_02_00000000000000000082_0,Vietnam,3730,VNM,6901,3.0,2020/02/17,2020-12-02,31.92417,2020/02/17 06:14:58.282,0.32647857,413.57117,0.0,0.46511337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.2196276006489,14.01279652260215]}"
2020_12_02_00000000000000000083_0,Vietnam,3806,VNM,6558,3.0,2020/02/17,2020-12-02,31.943121,2020/02/17 06:14:58.588,0.43777338,414.46866,0.0,0.4993833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21381838603308,14.039776140369943]}"
2020_12_02_00000000000000000084_0,Vietnam,4410,VNM,7334,3.0,2020/02/17,2020-12-02,31.968582,2020/02/17 06:14:59.696,0.0777925,413.7892,0.0,0.43237168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[108.21730302046906,14.066755758137738]}"
2020_12_02_00000000000000000085_0,Vietnam,3019,VNM,5419,3.0,2020/02/24,2020-12-02,27.937756,2020/02/24 06:20:20.255,0.4114025,413.14645,0.0,0.4407639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36670781358946,10.820208420079931]}"
2020_12_02_00000000000000000086_0,Vietnam,3332,VNM,6121,3.0,2020/02/24,2020-12-02,27.933144,2020/02/24 06:20:20.282,0.299042,412.6159,0.0,0.4377182,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.37264402128984,10.811215214157333]}"
2020_12_02_00000000000000000087_0,Vietnam,3059,VNM,5861,3.0,2020/02/24,2020-12-02,27.950363,2020/02/24 06:20:20.588,0.41145876,413.25372,0.0,0.45591584,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.3639988042738,10.838194831925126]}"
2020_12_02_00000000000000000088_0,Vietnam,3019,VNM,5419,3.0,2020/02/24,2020-12-02,27.941063,2020/02/24 06:20:20.642,0.1885729,413.1028,0.0,0.4619671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36670781358946,10.820208420079931]}"
2020_12_02_00000000000000000089_0,Vietnam,3239,VNM,5949,3.0,2020/02/24,2020-12-02,27.95835,2020/02/24 06:20:20.948,0.29939082,412.84024,0.0,0.45050207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.36130005035751,10.85618124377032]}"
2020_12_02_0000000000000000008a_0,Vietnam,3316,VNM,5877,3.0,2020/02/24,2020-12-02,27.980087,2020/02/24 06:20:21.228,0.5242342,413.93478,0.0,0.43702847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35593331039382,10.892154067460712]}"
2020_12_02_0000000000000000008b_0,Vietnam,3357,VNM,5497,3.0,2020/02/24,2020-12-02,27.975569,2020/02/24 06:20:21.255,0.41185123,412.94727,0.0,0.44099122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35269219027387,10.883160861538116]}"
2020_12_02_0000000000000000008c_0,Vietnam,3323,VNM,6156,3.0,2020/02/24,2020-12-02,27.992672,2020/02/24 06:20:21.562,0.52413356,413.29626,0.0,0.45163518,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34410657700796,10.910140479305907]}"
2020_12_02_0000000000000000008d_0,Vietnam,3213,VNM,5203,3.0,2020/02/24,2020-12-02,27.98815,2020/02/24 06:20:21.588,0.41171446,413.60907,0.0,0.44237512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35001880007819,10.90114727338331]}"
2020_12_02_0000000000000000008e_0,Vietnam,3316,VNM,5877,3.0,2020/02/24,2020-12-02,27.983532,2020/02/24 06:20:21.615,0.29944718,413.2133,0.0,0.41244337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.35593331039382,10.892154067460712]}"
2020_12_02_0000000000000000008f_0,Vietnam,3472,VNM,5980,3.0,2020/02/24,2020-12-02,28.000708,2020/02/24 06:20:21.921,0.41130424,413.85562,0.0,0.45657608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[107.34735566627721,10.919133685228507]}"
